draft_season,pick,team,team_draft_code,franchise_id,position,draft_position_group,roster_context_available,roster_context_season,prev_roster_players,prev_roster_active_players,prev_roster_avg_age,prev_roster_active_avg_age,prev_roster_avg_years_exp,prev_roster_active_avg_years_exp,prev_roster_rookies,prev_roster_young_players,prev_roster_veterans_5plus,prev_roster_drafted_players,prev_roster_top100_draftees,prev_roster_avg_draft_number,prev_same_position_group_players,prev_same_position_group_active_players,prev_same_position_group_share,prev_same_position_group_active_share,prev_same_position_group_avg_age,prev_same_position_group_avg_years_exp,prev_same_position_group_rookies,prev_same_position_group_young_players,prev_same_position_group_veterans_5plus,prev_same_position_group_drafted_players,prev_same_position_group_top100_draftees
2011,3,BUF,BUF,BUF,DT,DL,True,2010.0,72.0,57.0,26.069444444444443,25.982456140350877,3.3333333333333335,3.2280701754385963,15.0,36.0,23.0,50.0,28.0,100.08,8.0,7.0,0.1111111111111111,0.12280701754385964,26.5,3.625,3.0,3.0,3.0,6.0,5.0
2011,4,CIN,CIN,CIN,WR,WR,True,2010.0,71.0,54.0,25.929577464788732,25.77777777777778,3.23943661971831,3.0,13.0,32.0,19.0,56.0,33.0,98.42857142857143,7.0,6.0,0.09859154929577464,0.1111111111111111,27.142857142857142,4.0,2.0,5.0,2.0,5.0,5.0
2011,5,ARI,ARI,ARI,DB,DB,True,2010.0,63.0,54.0,26.38095238095238,26.685185185185187,3.634920634920635,3.9814814814814814,12.0,28.0,21.0,41.0,18.0,120.53658536585365,12.0,11.0,0.19047619047619047,0.2037037037037037,25.416666666666668,3.1666666666666665,2.0,5.0,4.0,9.0,4.0
2011,6,ATL,ATL,ATL,WR,WR,True,2010.0,56.0,53.0,26.732142857142858,26.830188679245282,4.035714285714286,4.169811320754717,8.0,25.0,23.0,43.0,23.0,97.76744186046511,5.0,5.0,0.08928571428571429,0.09433962264150944,28.0,5.6,0.0,1.0,3.0,3.0,3.0
2011,7,SFO,SFO,SF,DE,DL,True,2010.0,64.0,57.0,26.328125,26.017543859649123,4.046875,3.807017543859649,14.0,24.0,24.0,48.0,28.0,98.66666666666667,7.0,7.0,0.109375,0.12280701754385964,27.428571428571427,5.0,1.0,2.0,4.0,5.0,2.0
2011,8,TEN,TEN,TEN,QB,QB,True,2010.0,63.0,54.0,26.3015873015873,26.25925925925926,3.761904761904762,3.685185185185185,10.0,29.0,24.0,50.0,20.0,118.16,4.0,3.0,0.06349206349206349,0.05555555555555555,29.25,6.5,1.0,1.0,2.0,4.0,3.0
2011,9,DAL,DAL,DAL,T,OL,True,2010.0,68.0,56.0,25.926470588235293,26.214285714285715,3.4558823529411766,3.732142857142857,16.0,33.0,23.0,47.0,20.0,108.91489361702128,11.0,10.0,0.16176470588235295,0.17857142857142858,27.363636363636363,4.545454545454546,2.0,4.0,6.0,9.0,5.0
2011,10,JAX,JAX,JAX,QB,QB,True,2010.0,71.0,60.0,25.887323943661972,25.8,3.2535211267605635,3.183333333333333,10.0,33.0,22.0,54.0,25.0,111.05555555555556,5.0,3.0,0.07042253521126761,0.05,31.2,7.6,0.0,0.0,4.0,4.0,2.0
2011,11,HOU,HOU,HOU,DE,DL,True,2010.0,70.0,56.0,26.17142857142857,26.071428571428573,3.5142857142857142,3.392857142857143,13.0,34.0,21.0,57.0,26.0,113.29824561403508,16.0,11.0,0.22857142857142856,0.19642857142857142,26.4375,4.0625,2.0,7.0,6.0,12.0,7.0
2011,12,MIN,MIN,MIN,QB,QB,True,2010.0,65.0,56.0,27.06153846153846,27.125,4.415384615384616,4.535714285714286,9.0,25.0,26.0,46.0,30.0,90.5,6.0,4.0,0.09230769230769231,0.07142857142857142,28.166666666666668,5.333333333333333,2.0,3.0,2.0,5.0,3.0
2011,13,DET,DET,DET,DT,DL,True,2010.0,71.0,55.0,26.239436619718308,26.10909090909091,3.6338028169014085,3.4909090909090907,10.0,31.0,23.0,57.0,34.0,94.96491228070175,10.0,9.0,0.14084507042253522,0.16363636363636364,25.3,2.5,3.0,7.0,2.0,9.0,6.0
2011,14,STL,STL,LAR,DE,DL,True,2010.0,64.0,53.0,25.859375,26.056603773584907,3.15625,3.339622641509434,16.0,33.0,20.0,43.0,17.0,134.8372093023256,10.0,9.0,0.15625,0.16981132075471697,26.7,3.4,3.0,5.0,3.0,7.0,2.0
2011,15,MIA,MIA,MIA,G,OL,True,2010.0,76.0,61.0,25.61842105263158,25.360655737704917,2.9210526315789473,2.6721311475409837,16.0,40.0,20.0,50.0,24.0,114.18,14.0,11.0,0.18421052631578946,0.18032786885245902,25.714285714285715,2.7857142857142856,2.0,7.0,5.0,9.0,4.0
2011,16,WAS,WAS,WAS,DE,DL,True,2010.0,69.0,55.0,26.985507246376812,26.381818181818183,4.36231884057971,3.7454545454545456,9.0,29.0,27.0,47.0,28.0,93.61702127659575,12.0,8.0,0.17391304347826086,0.14545454545454545,28.0,5.5,1.0,3.0,6.0,9.0,6.0
2011,17,NWE,NWE,NE,T,OL,True,2010.0,69.0,58.0,26.26086956521739,26.120689655172413,3.652173913043478,3.6206896551724137,12.0,35.0,23.0,47.0,26.0,102.63829787234043,12.0,9.0,0.17391304347826086,0.15517241379310345,27.583333333333332,4.333333333333333,1.0,4.0,6.0,7.0,4.0
2011,18,SDG,SDG,LAC,DT,DL,True,2010.0,75.0,58.0,27.026666666666667,26.74137931034483,4.32,4.068965517241379,8.0,24.0,33.0,44.0,23.0,103.22727272727273,9.0,8.0,0.12,0.13793103448275862,27.22222222222222,4.444444444444445,1.0,3.0,5.0,7.0,2.0
2011,19,NYG,NYG,NYG,DB,DB,True,2010.0,66.0,56.0,26.136363636363637,26.303571428571427,3.696969696969697,3.9107142857142856,9.0,27.0,23.0,52.0,27.0,105.5,13.0,10.0,0.19696969696969696,0.17857142857142858,25.615384615384617,3.1538461538461537,1.0,6.0,3.0,9.0,6.0
2011,20,TAM,TAM,TB,DE,DL,True,2010.0,72.0,55.0,24.97222222222222,24.763636363636362,2.4166666666666665,2.2363636363636363,23.0,47.0,14.0,45.0,24.0,107.93333333333334,13.0,9.0,0.18055555555555555,0.16363636363636364,24.153846153846153,1.9230769230769231,5.0,10.0,2.0,11.0,6.0
2011,21,CLE,CLE,CLE,DT,DL,True,2010.0,72.0,57.0,26.97222222222222,26.92982456140351,4.361111111111111,4.315789473684211,8.0,23.0,30.0,46.0,21.0,114.41304347826087,10.0,9.0,0.1388888888888889,0.15789473684210525,26.7,4.0,3.0,5.0,4.0,4.0,1.0
2011,22,IND,IND,IND,T,OL,True,2010.0,75.0,57.0,25.626666666666665,25.789473684210527,3.04,3.192982456140351,17.0,45.0,17.0,47.0,17.0,126.97872340425532,11.0,11.0,0.14666666666666667,0.19298245614035087,26.181818181818183,3.4545454545454546,2.0,7.0,2.0,7.0,1.0
2011,23,PHI,PHI,PHI,G,OL,True,2010.0,67.0,58.0,25.80597014925373,25.879310344827587,3.2238805970149254,3.2758620689655173,16.0,29.0,18.0,44.0,18.0,115.63636363636364,10.0,9.0,0.14925373134328357,0.15517241379310345,26.3,4.1,1.0,3.0,4.0,6.0,2.0
2011,24,NOR,NOR,NO,DE,DL,True,2010.0,65.0,53.0,26.953846153846154,26.71698113207547,4.507692307692308,4.264150943396227,9.0,22.0,27.0,46.0,25.0,106.8913043478261,8.0,8.0,0.12307692307692308,0.1509433962264151,27.125,4.625,1.0,2.0,4.0,5.0,3.0
2011,25,SEA,SEA,SEA,T,OL,True,2010.0,75.0,63.0,26.346666666666668,26.285714285714285,3.6933333333333334,3.6825396825396823,15.0,34.0,27.0,57.0,28.0,111.85964912280701,17.0,14.0,0.22666666666666666,0.2222222222222222,26.0,3.2941176470588234,2.0,9.0,6.0,12.0,5.0
2011,26,KAN,KAN,KC,WR,WR,True,2010.0,62.0,55.0,26.096774193548388,26.236363636363638,3.564516129032258,3.709090909090909,11.0,31.0,20.0,40.0,25.0,95.275,8.0,7.0,0.12903225806451613,0.12727272727272726,26.125,3.25,3.0,4.0,3.0,5.0,4.0
2011,27,BAL,BAL,BAL,DB,DB,True,2010.0,62.0,57.0,26.967741935483872,27.017543859649123,4.483870967741935,4.508771929824562,8.0,26.0,23.0,49.0,27.0,102.38775510204081,12.0,12.0,0.1935483870967742,0.21052631578947367,25.666666666666668,3.25,2.0,6.0,4.0,9.0,6.0
2011,28,NOR,NOR,NO,RB,RB,True,2010.0,65.0,53.0,26.953846153846154,26.71698113207547,4.507692307692308,4.264150943396227,9.0,22.0,27.0,46.0,25.0,106.8913043478261,8.0,5.0,0.12307692307692308,0.09433962264150944,26.625,4.125,2.0,2.0,3.0,5.0,4.0
2011,29,CHI,CHI,CHI,T,OL,True,2010.0,58.0,55.0,27.03448275862069,26.98181818181818,4.620689655172414,4.581818181818182,5.0,21.0,25.0,48.0,24.0,109.89583333333333,10.0,9.0,0.1724137931034483,0.16363636363636364,26.5,4.0,1.0,6.0,4.0,8.0,3.0
2011,30,NYJ,NYJ,NYJ,DT,DL,True,2010.0,64.0,58.0,26.875,26.67241379310345,4.296875,4.120689655172414,7.0,25.0,21.0,41.0,30.0,68.2439024390244,11.0,9.0,0.171875,0.15517241379310345,27.727272727272727,4.909090909090909,1.0,5.0,5.0,7.0,6.0
2011,31,PIT,PIT,PIT,DE,DL,True,2010.0,59.0,55.0,27.050847457627118,27.2,4.47457627118644,4.6,10.0,22.0,29.0,46.0,24.0,101.3913043478261,7.0,7.0,0.11864406779661017,0.12727272727272726,29.714285714285715,6.571428571428571,0.0,2.0,5.0,5.0,2.0
2011,32,GNB,GNB,GB,T,OL,True,2010.0,69.0,53.0,25.82608695652174,25.77358490566038,3.2753623188405796,3.1320754716981134,13.0,32.0,19.0,49.0,22.0,118.57142857142857,11.0,9.0,0.15942028985507245,0.16981132075471697,26.0,3.4545454545454546,3.0,6.0,3.0,9.0,4.0
2011,33,NWE,NWE,NE,DB,DB,True,2010.0,69.0,58.0,26.26086956521739,26.120689655172413,3.652173913043478,3.6206896551724137,12.0,35.0,23.0,47.0,26.0,102.63829787234043,12.0,10.0,0.17391304347826086,0.1724137931034483,24.333333333333332,1.9166666666666667,2.0,9.0,1.0,9.0,6.0
2011,34,BUF,BUF,BUF,DB,DB,True,2010.0,72.0,57.0,26.069444444444443,25.982456140350877,3.3333333333333335,3.2280701754385963,15.0,36.0,23.0,50.0,28.0,100.08,10.0,9.0,0.1388888888888889,0.15789473684210525,26.3,4.1,0.0,4.0,4.0,9.0,6.0
2011,35,CIN,CIN,CIN,QB,QB,True,2010.0,71.0,54.0,25.929577464788732,25.77777777777778,3.23943661971831,3.0,13.0,32.0,19.0,56.0,33.0,98.42857142857143,3.0,3.0,0.04225352112676056,0.05555555555555555,26.333333333333332,3.3333333333333335,1.0,1.0,1.0,3.0,1.0
2011,36,SFO,SFO,SF,QB,QB,True,2010.0,64.0,57.0,26.328125,26.017543859649123,4.046875,3.807017543859649,14.0,24.0,24.0,48.0,28.0,98.66666666666667,3.0,3.0,0.046875,0.05263157894736842,27.666666666666668,5.333333333333333,0.0,0.0,2.0,3.0,2.0
2011,37,CLE,CLE,CLE,DE,DL,True,2010.0,72.0,57.0,26.97222222222222,26.92982456140351,4.361111111111111,4.315789473684211,8.0,23.0,30.0,46.0,21.0,114.41304347826087,10.0,9.0,0.1388888888888889,0.15789473684210525,26.7,4.0,3.0,5.0,4.0,4.0,1.0
2011,38,ARI,ARI,ARI,RB,RB,True,2010.0,63.0,54.0,26.38095238095238,26.685185185185187,3.634920634920635,3.9814814814814814,12.0,28.0,21.0,41.0,18.0,120.53658536585365,7.0,5.0,0.1111111111111111,0.09259259259259259,24.428571428571427,2.0,1.0,5.0,1.0,4.0,1.0
2011,39,TEN,TEN,TEN,LB,LB,True,2010.0,63.0,54.0,26.3015873015873,26.25925925925926,3.761904761904762,3.685185185185185,10.0,29.0,24.0,50.0,20.0,118.16,9.0,7.0,0.14285714285714285,0.12962962962962962,26.555555555555557,4.333333333333333,1.0,3.0,3.0,7.0,3.0
2011,40,DAL,DAL,DAL,LB,LB,True,2010.0,68.0,56.0,25.926470588235293,26.214285714285715,3.4558823529411766,3.732142857142857,16.0,33.0,23.0,47.0,20.0,108.91489361702128,10.0,8.0,0.14705882352941177,0.14285714285714285,26.1,3.6,1.0,5.0,3.0,9.0,5.0
2011,41,WAS,WAS,WAS,DT,DL,True,2010.0,69.0,55.0,26.985507246376812,26.381818181818183,4.36231884057971,3.7454545454545456,9.0,29.0,27.0,47.0,28.0,93.61702127659575,12.0,8.0,0.17391304347826086,0.14545454545454545,28.0,5.5,1.0,3.0,6.0,9.0,6.0
2011,42,HOU,HOU,HOU,LB,LB,True,2010.0,70.0,56.0,26.17142857142857,26.071428571428573,3.5142857142857142,3.392857142857143,13.0,34.0,21.0,57.0,26.0,113.29824561403508,9.0,7.0,0.12857142857142856,0.125,24.88888888888889,2.3333333333333335,2.0,6.0,1.0,7.0,2.0
2011,43,MIN,MIN,MIN,TE,TE,True,2010.0,65.0,56.0,27.06153846153846,27.125,4.415384615384616,4.535714285714286,9.0,25.0,26.0,46.0,30.0,90.5,4.0,4.0,0.06153846153846154,0.07142857142857142,28.75,6.0,1.0,1.0,3.0,4.0,2.0
2011,44,DET,DET,DET,WR,WR,True,2010.0,71.0,55.0,26.239436619718308,26.10909090909091,3.6338028169014085,3.4909090909090907,10.0,31.0,23.0,57.0,34.0,94.96491228070175,6.0,5.0,0.08450704225352113,0.09090909090909091,26.833333333333332,4.166666666666667,0.0,1.0,2.0,4.0,4.0
2011,45,DEN,DEN,DEN,DB,DB,True,2010.0,66.0,57.0,26.015151515151516,26.17543859649123,3.4545454545454546,3.7017543859649122,12.0,33.0,18.0,46.0,24.0,100.45652173913044,12.0,11.0,0.18181818181818182,0.19298245614035087,26.75,4.333333333333333,4.0,7.0,5.0,10.0,5.0
2011,46,DEN,DEN,DEN,T,OL,True,2010.0,66.0,57.0,26.015151515151516,26.17543859649123,3.4545454545454546,3.7017543859649122,12.0,33.0,18.0,46.0,24.0,100.45652173913044,11.0,11.0,0.16666666666666666,0.19298245614035087,25.09090909090909,2.4545454545454546,4.0,6.0,1.0,7.0,4.0
2011,47,STL,STL,LAR,TE,TE,True,2010.0,64.0,53.0,25.859375,26.056603773584907,3.15625,3.339622641509434,16.0,33.0,20.0,43.0,17.0,134.8372093023256,6.0,4.0,0.09375,0.07547169811320754,25.0,2.6666666666666665,2.0,2.0,1.0,4.0,0.0
2011,48,OAK,OAK,LVR,C,OL,True,2010.0,57.0,53.0,26.43859649122807,26.39622641509434,3.7719298245614037,3.830188679245283,9.0,23.0,21.0,50.0,33.0,89.7,9.0,9.0,0.15789473684210525,0.16981132075471697,27.11111111111111,4.444444444444445,2.0,2.0,5.0,9.0,6.0
2011,49,IND,IND,IND,T,OL,True,2010.0,75.0,57.0,25.626666666666665,25.789473684210527,3.04,3.192982456140351,17.0,45.0,17.0,47.0,17.0,126.97872340425532,11.0,11.0,0.14666666666666667,0.19298245614035087,26.181818181818183,3.4545454545454546,2.0,7.0,2.0,7.0,1.0
2011,50,SDG,SDG,LAC,DB,DB,True,2010.0,75.0,58.0,27.026666666666667,26.74137931034483,4.32,4.068965517241379,8.0,24.0,33.0,44.0,23.0,103.22727272727273,13.0,12.0,0.17333333333333334,0.20689655172413793,26.692307692307693,3.923076923076923,1.0,3.0,3.0,10.0,5.0
2011,51,TAM,TAM,TB,DE,DL,True,2010.0,72.0,55.0,24.97222222222222,24.763636363636362,2.4166666666666665,2.2363636363636363,23.0,47.0,14.0,45.0,24.0,107.93333333333334,13.0,9.0,0.18055555555555555,0.16363636363636364,24.153846153846153,1.9230769230769231,5.0,10.0,2.0,11.0,6.0
2011,52,NYG,NYG,NYG,DT,DL,True,2010.0,66.0,56.0,26.136363636363637,26.303571428571427,3.696969696969697,3.9107142857142856,9.0,27.0,23.0,52.0,27.0,105.5,9.0,8.0,0.13636363636363635,0.14285714285714285,26.22222222222222,4.111111111111111,2.0,2.0,4.0,9.0,5.0
2011,53,CHI,CHI,CHI,DT,DL,True,2010.0,58.0,55.0,27.03448275862069,26.98181818181818,4.620689655172414,4.581818181818182,5.0,21.0,25.0,48.0,24.0,109.89583333333333,11.0,10.0,0.1896551724137931,0.18181818181818182,26.727272727272727,4.181818181818182,2.0,4.0,5.0,9.0,5.0
2011,54,PHI,PHI,PHI,DB,DB,True,2010.0,67.0,58.0,25.80597014925373,25.879310344827587,3.2238805970149254,3.2758620689655173,16.0,29.0,18.0,44.0,18.0,115.63636363636364,14.0,10.0,0.208955223880597,0.1724137931034483,25.071428571428573,2.642857142857143,5.0,9.0,5.0,8.0,2.0
2011,55,KAN,KAN,KC,C,OL,True,2010.0,62.0,55.0,26.096774193548388,26.236363636363638,3.564516129032258,3.709090909090909,11.0,31.0,20.0,40.0,25.0,95.275,8.0,8.0,0.12903225806451613,0.14545454545454545,27.875,5.375,1.0,3.0,3.0,4.0,2.0
2011,56,NWE,NWE,NE,RB,RB,True,2010.0,69.0,58.0,26.26086956521739,26.120689655172413,3.652173913043478,3.6206896551724137,12.0,35.0,23.0,47.0,26.0,102.63829787234043,6.0,5.0,0.08695652173913043,0.08620689655172414,29.5,7.0,0.0,1.0,3.0,5.0,3.0
2011,57,DET,DET,DET,RB,RB,True,2010.0,71.0,55.0,26.239436619718308,26.10909090909091,3.6338028169014085,3.4909090909090907,10.0,31.0,23.0,57.0,34.0,94.96491228070175,5.0,4.0,0.07042253521126761,0.07272727272727272,24.4,2.6,1.0,4.0,1.0,5.0,3.0
2011,58,BAL,BAL,BAL,WR,WR,True,2010.0,62.0,57.0,26.967741935483872,27.017543859649123,4.483870967741935,4.508771929824562,8.0,26.0,23.0,49.0,27.0,102.38775510204081,6.0,6.0,0.0967741935483871,0.10526315789473684,29.0,6.5,1.0,2.0,4.0,6.0,3.0
2011,59,CLE,CLE,CLE,WR,WR,True,2010.0,72.0,57.0,26.97222222222222,26.92982456140351,4.361111111111111,4.315789473684211,8.0,23.0,30.0,46.0,21.0,114.41304347826087,9.0,7.0,0.125,0.12280701754385964,25.22222222222222,2.7777777777777777,1.0,4.0,2.0,7.0,3.0
2011,60,HOU,HOU,HOU,DB,DB,True,2010.0,70.0,56.0,26.17142857142857,26.071428571428573,3.5142857142857142,3.392857142857143,13.0,34.0,21.0,57.0,26.0,113.29824561403508,14.0,10.0,0.2,0.17857142857142858,24.5,2.0714285714285716,4.0,10.0,2.0,13.0,6.0
2011,61,SDG,SDG,LAC,LB,LB,True,2010.0,75.0,58.0,27.026666666666667,26.74137931034483,4.32,4.068965517241379,8.0,24.0,33.0,44.0,23.0,103.22727272727273,15.0,9.0,0.2,0.15517241379310345,25.6,3.1333333333333333,2.0,6.0,5.0,5.0,4.0
2011,62,MIA,MIA,MIA,RB,RB,True,2010.0,76.0,61.0,25.61842105263158,25.360655737704917,2.9210526315789473,2.6721311475409837,16.0,40.0,20.0,50.0,24.0,114.18,7.0,5.0,0.09210526315789473,0.08196721311475409,27.714285714285715,4.714285714285714,0.0,2.0,3.0,4.0,2.0
2011,63,PIT,PIT,PIT,T,OL,True,2010.0,59.0,55.0,27.050847457627118,27.2,4.47457627118644,4.6,10.0,22.0,29.0,46.0,24.0,101.3913043478261,11.0,9.0,0.1864406779661017,0.16363636363636364,25.818181818181817,3.3636363636363638,3.0,6.0,4.0,8.0,4.0
2011,64,GNB,GNB,GB,WR,WR,True,2010.0,69.0,53.0,25.82608695652174,25.77358490566038,3.2753623188405796,3.1320754716981134,13.0,32.0,19.0,49.0,22.0,118.57142857142857,5.0,5.0,0.07246376811594203,0.09433962264150944,27.4,4.4,0.0,2.0,1.0,5.0,3.0
2011,65,CAR,CAR,CAR,DT,DL,True,2010.0,71.0,56.0,25.112676056338028,25.160714285714285,2.676056338028169,2.8214285714285716,13.0,40.0,10.0,55.0,27.0,119.27272727272727,10.0,9.0,0.14084507042253522,0.16071428571428573,24.8,2.3,2.0,5.0,1.0,7.0,4.0
2011,66,CIN,CIN,CIN,LB,LB,True,2010.0,71.0,54.0,25.929577464788732,25.77777777777778,3.23943661971831,3.0,13.0,32.0,19.0,56.0,33.0,98.42857142857143,8.0,8.0,0.11267605633802817,0.14814814814814814,24.75,2.375,2.0,6.0,1.0,6.0,3.0
2011,67,DEN,DEN,DEN,LB,LB,True,2010.0,66.0,57.0,26.015151515151516,26.17543859649123,3.4545454545454546,3.7017543859649122,12.0,33.0,18.0,46.0,24.0,100.45652173913044,11.0,8.0,0.16666666666666666,0.14035087719298245,25.272727272727273,2.5454545454545454,1.0,7.0,2.0,6.0,4.0
2011,68,BUF,BUF,BUF,LB,LB,True,2010.0,72.0,57.0,26.069444444444443,25.982456140350877,3.3333333333333335,3.2280701754385963,15.0,36.0,23.0,50.0,28.0,100.08,15.0,9.0,0.20833333333333334,0.15789473684210525,26.2,3.533333333333333,3.0,6.0,5.0,11.0,7.0
2011,69,ARI,ARI,ARI,TE,TE,True,2010.0,63.0,54.0,26.38095238095238,26.685185185185187,3.634920634920635,3.9814814814814814,12.0,28.0,21.0,41.0,18.0,120.53658536585365,3.0,3.0,0.047619047619047616,0.05555555555555555,25.666666666666668,2.6666666666666665,1.0,1.0,1.0,2.0,0.0
2011,70,KAN,KAN,KC,LB,LB,True,2010.0,62.0,55.0,26.096774193548388,26.236363636363638,3.564516129032258,3.709090909090909,11.0,31.0,20.0,40.0,25.0,95.275,12.0,9.0,0.1935483870967742,0.16363636363636364,26.75,4.25,3.0,5.0,5.0,8.0,4.0
2011,71,DAL,DAL,DAL,RB,RB,True,2010.0,68.0,56.0,25.926470588235293,26.214285714285715,3.4558823529411766,3.732142857142857,16.0,33.0,23.0,47.0,20.0,108.91489361702128,6.0,5.0,0.08823529411764706,0.08928571428571429,24.5,2.0,2.0,4.0,1.0,4.0,1.0
2011,72,NOR,NOR,NO,LB,LB,True,2010.0,65.0,53.0,26.953846153846154,26.71698113207547,4.507692307692308,4.264150943396227,9.0,22.0,27.0,46.0,25.0,106.8913043478261,10.0,8.0,0.15384615384615385,0.1509433962264151,26.6,4.1,0.0,4.0,4.0,7.0,3.0
2011,73,NWE,NWE,NE,RB,RB,True,2010.0,69.0,58.0,26.26086956521739,26.120689655172413,3.652173913043478,3.6206896551724137,12.0,35.0,23.0,47.0,26.0,102.63829787234043,6.0,5.0,0.08695652173913043,0.08620689655172414,29.5,7.0,0.0,1.0,3.0,5.0,3.0
2011,74,NWE,NWE,NE,QB,QB,True,2010.0,69.0,58.0,26.26086956521739,26.120689655172413,3.652173913043478,3.6206896551724137,12.0,35.0,23.0,47.0,26.0,102.63829787234043,2.0,2.0,0.028985507246376812,0.034482758620689655,28.5,5.5,0.0,1.0,1.0,1.0,0.0
2011,75,SEA,SEA,SEA,G,OL,True,2010.0,75.0,63.0,26.346666666666668,26.285714285714285,3.6933333333333334,3.6825396825396823,15.0,34.0,27.0,57.0,28.0,111.85964912280701,17.0,14.0,0.22666666666666666,0.2222222222222222,26.0,3.2941176470588234,2.0,9.0,6.0,12.0,5.0
2011,76,JAX,JAX,JAX,G,OL,True,2010.0,71.0,60.0,25.887323943661972,25.8,3.2535211267605635,3.183333333333333,10.0,33.0,22.0,54.0,25.0,111.05555555555556,12.0,9.0,0.16901408450704225,0.15,26.75,4.083333333333333,2.0,4.0,6.0,9.0,6.0
2011,77,TEN,TEN,TEN,DT,DL,True,2010.0,63.0,54.0,26.3015873015873,26.25925925925926,3.761904761904762,3.685185185185185,10.0,29.0,24.0,50.0,20.0,118.16,13.0,10.0,0.20634920634920634,0.18518518518518517,26.307692307692307,3.769230769230769,3.0,6.0,6.0,10.0,4.0
2011,78,STL,STL,LAR,WR,WR,True,2010.0,64.0,53.0,25.859375,26.056603773584907,3.15625,3.339622641509434,16.0,33.0,20.0,43.0,17.0,134.8372093023256,7.0,5.0,0.109375,0.09433962264150944,24.0,1.5714285714285714,3.0,5.0,1.0,4.0,3.0
2011,79,WAS,WAS,WAS,WR,WR,True,2010.0,69.0,55.0,26.985507246376812,26.381818181818183,4.36231884057971,3.7454545454545456,9.0,29.0,27.0,47.0,28.0,93.61702127659575,7.0,6.0,0.10144927536231885,0.10909090909090909,27.428571428571427,4.714285714285714,2.0,4.0,3.0,5.0,3.0
2011,80,SFO,SFO,SF,DB,DB,True,2010.0,64.0,57.0,26.328125,26.017543859649123,4.046875,3.807017543859649,14.0,24.0,24.0,48.0,28.0,98.66666666666667,13.0,12.0,0.203125,0.21052631578947367,25.384615384615383,3.230769230769231,4.0,7.0,4.0,10.0,6.0
2011,81,OAK,OAK,LVR,DB,DB,True,2010.0,57.0,53.0,26.43859649122807,26.39622641509434,3.7719298245614037,3.830188679245283,9.0,23.0,21.0,50.0,33.0,89.7,10.0,10.0,0.17543859649122806,0.18867924528301888,25.7,3.1,3.0,5.0,4.0,9.0,5.0
2011,82,SDG,SDG,LAC,WR,WR,True,2010.0,75.0,58.0,27.026666666666667,26.74137931034483,4.32,4.068965517241379,8.0,24.0,33.0,44.0,23.0,103.22727272727273,9.0,6.0,0.12,0.10344827586206896,26.77777777777778,3.5555555555555554,2.0,3.0,4.0,5.0,3.0
2011,83,NYG,NYG,NYG,WR,WR,True,2010.0,66.0,56.0,26.136363636363637,26.303571428571427,3.696969696969697,3.9107142857142856,9.0,27.0,23.0,52.0,27.0,105.5,10.0,7.0,0.15151515151515152,0.125,24.0,2.1,2.0,7.0,1.0,7.0,7.0
2011,84,TAM,TAM,TB,LB,LB,True,2010.0,72.0,55.0,24.97222222222222,24.763636363636362,2.4166666666666665,2.2363636363636363,23.0,47.0,14.0,45.0,24.0,107.93333333333334,7.0,6.0,0.09722222222222222,0.10909090909090909,25.285714285714285,2.857142857142857,1.0,3.0,2.0,7.0,3.0
2011,85,BAL,BAL,BAL,T,OL,True,2010.0,62.0,57.0,26.967741935483872,27.017543859649123,4.483870967741935,4.508771929824562,8.0,26.0,23.0,49.0,27.0,102.38775510204081,10.0,8.0,0.16129032258064516,0.14035087719298245,26.8,4.1,0.0,3.0,2.0,9.0,5.0
2011,86,KAN,KAN,KC,DE,DL,True,2010.0,62.0,55.0,26.096774193548388,26.236363636363638,3.564516129032258,3.709090909090909,11.0,31.0,20.0,40.0,25.0,95.275,8.0,7.0,0.12903225806451613,0.12727272727272726,26.25,3.625,0.0,5.0,3.0,5.0,5.0
2011,87,IND,IND,IND,DT,DL,True,2010.0,75.0,57.0,25.626666666666665,25.789473684210527,3.04,3.192982456140351,17.0,45.0,17.0,47.0,17.0,126.97872340425532,10.0,9.0,0.13333333333333333,0.15789473684210525,25.3,2.8,2.0,5.0,2.0,7.0,3.0
2011,88,NOR,NOR,NO,DB,DB,True,2010.0,65.0,53.0,26.953846153846154,26.71698113207547,4.507692307692308,4.264150943396227,9.0,22.0,27.0,46.0,25.0,106.8913043478261,12.0,10.0,0.18461538461538463,0.18867924528301888,27.0,5.0,1.0,3.0,6.0,8.0,6.0
2011,89,SDG,SDG,LAC,DB,DB,True,2010.0,75.0,58.0,27.026666666666667,26.74137931034483,4.32,4.068965517241379,8.0,24.0,33.0,44.0,23.0,103.22727272727273,13.0,12.0,0.17333333333333334,0.20689655172413793,26.692307692307693,3.923076923076923,1.0,3.0,3.0,10.0,5.0
2011,90,PHI,PHI,PHI,DB,DB,True,2010.0,67.0,58.0,25.80597014925373,25.879310344827587,3.2238805970149254,3.2758620689655173,16.0,29.0,18.0,44.0,18.0,115.63636363636364,14.0,10.0,0.208955223880597,0.1724137931034483,25.071428571428573,2.642857142857143,5.0,9.0,5.0,8.0,2.0
2011,91,ATL,ATL,ATL,LB,LB,True,2010.0,56.0,53.0,26.732142857142858,26.830188679245282,4.035714285714286,4.169811320754717,8.0,25.0,23.0,43.0,23.0,97.76744186046511,6.0,6.0,0.10714285714285714,0.11320754716981132,26.833333333333332,4.166666666666667,1.0,3.0,2.0,6.0,4.0
