draft_season,pick,team,team_draft_code,franchise_id,position,draft_position_group,roster_context_available,roster_context_season,prev_roster_players,prev_roster_active_players,prev_roster_avg_age,prev_roster_active_avg_age,prev_roster_avg_years_exp,prev_roster_active_avg_years_exp,prev_roster_rookies,prev_roster_young_players,prev_roster_veterans_5plus,prev_roster_drafted_players,prev_roster_top100_draftees,prev_roster_avg_draft_number,prev_same_position_group_players,prev_same_position_group_active_players,prev_same_position_group_share,prev_same_position_group_active_share,prev_same_position_group_avg_age,prev_same_position_group_avg_years_exp,prev_same_position_group_rookies,prev_same_position_group_young_players,prev_same_position_group_veterans_5plus,prev_same_position_group_drafted_players,prev_same_position_group_top100_draftees,pick_was_traded,pick_ever_conditional,pick_trade_count,pick_future_trade_count,pick_same_year_trade_count,pick_post_year_trade_count,pick_trade_n_distinct_teams,pick_first_trade_date,pick_last_trade_date,pick_first_gave_team,pick_first_received_team,pick_last_gave_team,pick_last_received_team,pick_trade_team_chain,pick_approx_value_points
2012,15,SEA,SEA,SEA,DE,DL,True,2011.0,72.0,57.0,25.34722222222222,25.49122807017544,2.7222222222222223,2.807017543859649,17.0,37.0,19.0,52.0,25.0,124.75,10.0,9.0,0.1388888888888889,0.1578947368421052,26.4,3.9,1.0,4.0,3.0,9.0,3.0,True,False,1,0,1,0,2,2012-04-26,2012-04-26,PHI,SEA,PHI,SEA,PHI | SEA,1050.0
2012,16,NYJ,NYJ,NYJ,DE,DL,True,2011.0,65.0,56.0,26.23076923076923,26.053571428571427,3.6153846153846154,3.4464285714285716,10.0,33.0,19.0,38.0,27.0,76.60526315789474,8.0,8.0,0.123076923076923,0.1428571428571428,25.25,2.25,2.0,4.0,1.0,4.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,17,CIN,CIN,CIN,DB,DB,True,2011.0,60.0,54.0,25.816666666666663,25.72222222222222,3.2333333333333334,3.1481481481481484,9.0,29.0,20.0,49.0,29.0,92.08163265306122,13.0,11.0,0.2166666666666666,0.2037037037037037,26.153846153846153,3.923076923076923,1.0,6.0,5.0,11.0,8.0,True,False,1,1,0,0,2,2011-10-18,2011-10-18,OAK,CIN,OAK,CIN,CIN | OAK,950.0
2012,18,SDG,SDG,LAC,DE,DL,True,2011.0,67.0,54.0,26.77611940298507,26.555555555555557,4.223880597014926,4.0,11.0,26.0,30.0,46.0,28.0,95.34782608695652,9.0,8.0,0.1343283582089552,0.1481481481481481,26.333333333333332,4.111111111111111,1.0,4.0,4.0,7.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,19,CHI,CHI,CHI,DE,DL,True,2011.0,67.0,57.0,25.94029850746269,26.017543859649123,3.5522388059701493,3.631578947368421,15.0,29.0,22.0,45.0,22.0,104.53333333333332,12.0,12.0,0.1791044776119403,0.2105263157894736,25.833333333333332,3.6666666666666665,3.0,6.0,4.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,20,TEN,TEN,TEN,WR,WR,True,2011.0,57.0,53.0,26.017543859649123,26.07547169811321,3.526315789473684,3.509433962264151,9.0,26.0,18.0,44.0,19.0,114.54545454545456,6.0,5.0,0.1052631578947368,0.0943396226415094,24.833333333333332,2.6666666666666665,0.0,3.0,1.0,5.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,21,NWE,NWE,NE,DE,DL,True,2011.0,72.0,59.0,26.291666666666668,26.25423728813559,3.763888888888889,3.7457627118644066,11.0,35.0,25.0,49.0,25.0,111.51020408163264,14.0,9.0,0.1944444444444444,0.1525423728813559,27.785714285714285,5.214285714285714,1.0,5.0,8.0,11.0,6.0,True,False,1,0,1,0,2,2012-04-26,2012-04-26,CIN,NE,CIN,NE,CIN | NE,800.0
2012,22,CLE,CLE,CLE,QB,QB,True,2011.0,65.0,53.0,25.846153846153847,25.58490566037736,3.1538461538461537,3.0,15.0,35.0,18.0,39.0,21.0,108.51282051282053,3.0,3.0,0.0461538461538461,0.0566037735849056,26.0,3.3333333333333335,0.0,2.0,1.0,2.0,1.0,True,False,1,1,0,0,2,2011-04-28,2011-04-28,ATL,CLE,ATL,CLE,ATL | CLE,780.0
2012,23,DET,DET,DET,T,OL,True,2011.0,68.0,55.0,26.91176470588235,27.254545454545458,4.235294117647059,4.490909090909091,5.0,24.0,27.0,51.0,31.0,88.98039215686275,10.0,8.0,0.1470588235294117,0.1454545454545454,28.1,5.7,0.0,2.0,6.0,10.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2012,24,PIT,PIT,PIT,G,OL,True,2011.0,63.0,53.0,26.936507936507937,27.07547169811321,4.396825396825397,4.547169811320755,9.0,27.0,27.0,46.0,22.0,105.78260869565216,11.0,9.0,0.1746031746031746,0.1698113207547169,25.90909090909091,3.4545454545454546,1.0,5.0,5.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,25,NWE,NWE,NE,LB,LB,True,2011.0,72.0,59.0,26.291666666666668,26.25423728813559,3.763888888888889,3.7457627118644066,11.0,35.0,25.0,49.0,25.0,111.51020408163264,10.0,8.0,0.1388888888888889,0.135593220338983,25.3,3.0,1.0,5.0,3.0,6.0,3.0,True,False,1,0,1,0,2,2012-04-26,2012-04-26,DEN,NE,DEN,NE,DEN | NE,720.0
2012,26,HOU,HOU,HOU,DE,DL,True,2011.0,67.0,57.0,26.82089552238806,26.82456140350877,3.970149253731343,3.9473684210526314,11.0,31.0,30.0,53.0,28.0,107.13207547169812,7.0,7.0,0.1044776119402985,0.1228070175438596,25.857142857142858,3.5714285714285716,1.0,3.0,3.0,4.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,27,CIN,CIN,CIN,G,OL,True,2011.0,60.0,54.0,25.816666666666663,25.72222222222222,3.2333333333333334,3.1481481481481484,9.0,29.0,20.0,49.0,29.0,92.08163265306122,10.0,9.0,0.1666666666666666,0.1666666666666666,27.0,3.9,1.0,3.0,4.0,7.0,3.0,True,False,2,1,1,0,3,2011-04-28,2012-04-26,NO,NE,NE,CIN,CIN | NE | NO,680.0
2012,28,GNB,GNB,GB,DE,DL,True,2011.0,57.0,53.0,25.57894736842105,25.71698113207547,3.1052631578947367,3.207547169811321,12.0,31.0,15.0,40.0,19.0,117.15,6.0,6.0,0.1052631578947368,0.1132075471698113,26.833333333333332,4.166666666666667,0.0,4.0,2.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,29,MIN,MIN,MIN,DB,DB,True,2011.0,66.0,53.0,26.46969696969697,26.132075471698112,3.924242424242424,3.509433962264151,13.0,28.0,27.0,46.0,22.0,113.67391304347828,14.0,11.0,0.2121212121212121,0.2075471698113207,25.785714285714285,3.2857142857142856,2.0,7.0,4.0,10.0,5.0,True,False,1,0,1,0,2,2012-04-26,2012-04-26,BAL,MIN,BAL,MIN,BAL | MIN,640.0
2012,30,SFO,SFO,SF,WR,WR,True,2011.0,56.0,53.0,26.089285714285715,26.0377358490566,3.7142857142857144,3.7358490566037736,12.0,23.0,21.0,46.0,25.0,100.0,7.0,5.0,0.125,0.0943396226415094,25.142857142857142,2.7142857142857144,1.0,3.0,1.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,31,TAM,TAM,TB,RB,RB,True,2011.0,66.0,55.0,25.045454545454547,25.12727272727273,2.712121212121212,2.8181818181818183,12.0,37.0,14.0,44.0,22.0,114.5681818181818,6.0,4.0,0.0909090909090909,0.0727272727272727,25.333333333333332,2.1666666666666665,2.0,4.0,1.0,2.0,0.0,True,False,2,0,2,0,3,2012-04-26,2012-04-26,NE,DEN,DEN,TB,DEN | NE | TB,600.0
2012,32,NYG,NYG,NYG,RB,RB,True,2011.0,62.0,53.0,26.612903225806452,26.30188679245283,4.17741935483871,3.924528301886793,11.0,23.0,29.0,50.0,26.0,98.88,5.0,5.0,0.0806451612903225,0.0943396226415094,25.0,2.8,2.0,2.0,1.0,3.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2012,33,STL,STL,LAR,WR,WR,True,2011.0,74.0,55.0,26.527027027027028,26.727272727272727,3.72972972972973,3.872727272727273,12.0,36.0,28.0,43.0,18.0,117.09302325581396,10.0,5.0,0.1351351351351351,0.0909090909090909,25.1,2.7,2.0,6.0,2.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,34,IND,IND,IND,TE,TE,True,2011.0,76.0,57.0,26.13157894736842,26.26315789473684,3.4078947368421053,3.56140350877193,14.0,42.0,19.0,50.0,21.0,113.96,6.0,6.0,0.0789473684210526,0.1052631578947368,25.666666666666668,2.3333333333333335,2.0,4.0,1.0,4.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2012,35,BAL,BAL,BAL,LB,LB,True,2011.0,64.0,56.0,26.421875,26.571428571428573,3.890625,4.017857142857143,14.0,30.0,23.0,42.0,27.0,90.38095238095238,14.0,10.0,0.21875,0.1785714285714285,26.357142857142858,4.142857142857143,3.0,8.0,4.0,7.0,4.0,True,False,1,0,1,0,2,2012-04-26,2012-04-26,MIN,BAL,MIN,BAL,BAL | MIN,548.3085125943791
2012,36,DEN,DEN,DEN,DT,DL,True,2011.0,65.0,57.0,26.26153846153846,26.31578947368421,3.7384615384615385,3.807017543859649,11.0,28.0,20.0,44.0,23.0,90.3181818181818,10.0,8.0,0.1538461538461538,0.1403508771929824,26.5,4.3,0.0,2.0,5.0,8.0,4.0,True,False,1,0,1,0,2,2012-04-26,2012-04-26,TB,DEN,TB,DEN,DEN | TB,535.0766269918975
2012,37,CLE,CLE,CLE,T,OL,True,2011.0,65.0,53.0,25.846153846153847,25.58490566037736,3.1538461538461537,3.0,15.0,35.0,18.0,39.0,21.0,108.51282051282053,9.0,9.0,0.1384615384615384,0.1698113207547169,26.666666666666668,3.7777777777777777,1.0,3.0,2.0,8.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2012,38,JAX,JAX,JAX,LB,LB,True,2011.0,80.0,56.0,25.85,26.142857142857142,3.3125,3.5714285714285716,12.0,44.0,25.0,57.0,23.0,116.43859649122808,9.0,6.0,0.1125,0.1071428571428571,25.555555555555557,3.111111111111111,2.0,5.0,2.0,5.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2012,39,STL,STL,LAR,DB,DB,True,2011.0,74.0,55.0,26.527027027027028,26.727272727272727,3.72972972972973,3.872727272727273,12.0,36.0,28.0,43.0,18.0,117.09302325581396,16.0,10.0,0.2162162162162162,0.1818181818181818,25.9375,3.5625,3.0,9.0,5.0,6.0,2.0,True,False,1,0,1,0,2,2012-03-14,2012-03-14,WAS,STL,WAS,STL,STL | WAS,497.2662194405844
2012,40,CAR,CAR,CAR,G,OL,True,2011.0,70.0,57.0,25.428571428571427,25.403508771929825,3.0428571428571427,3.0350877192982457,15.0,35.0,17.0,53.0,27.0,112.45283018867924,12.0,9.0,0.1714285714285714,0.1578947368421052,26.083333333333332,3.5833333333333335,3.0,4.0,4.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,41,BUF,BUF,BUF,G,OL,True,2011.0,71.0,53.0,26.028169014084508,25.943396226415093,3.4225352112676055,3.30188679245283,13.0,36.0,24.0,52.0,24.0,115.0,9.0,8.0,0.1267605633802817,0.1509433962264151,25.444444444444443,2.3333333333333335,1.0,6.0,1.0,8.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,42,MIA,MIA,MIA,T,OL,True,2011.0,67.0,58.0,26.597014925373134,26.517241379310345,3.880597014925373,3.810344827586207,8.0,25.0,24.0,48.0,29.0,96.22916666666669,10.0,9.0,0.1492537313432835,0.1551724137931034,26.6,3.7,1.0,4.0,4.0,8.0,7.0,False,False,0,0,0,0,0,,,,,,,,
2012,43,NYJ,NYJ,NYJ,WR,WR,True,2011.0,65.0,56.0,26.23076923076923,26.053571428571427,3.6153846153846154,3.4464285714285716,10.0,33.0,19.0,38.0,27.0,76.60526315789474,7.0,4.0,0.1076923076923077,0.0714285714285714,27.714285714285715,5.428571428571429,1.0,3.0,3.0,5.0,4.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,SEA,NYJ,SEA,NYJ,NYJ | SEA,450.9754769750521
2012,44,KAN,KAN,KC,T,OL,True,2011.0,59.0,54.0,26.271186440677965,26.27777777777778,3.7288135593220337,3.685185185185185,10.0,25.0,19.0,43.0,23.0,95.90697674418604,9.0,9.0,0.1525423728813559,0.1666666666666666,26.0,3.7777777777777777,2.0,4.0,2.0,5.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,45,CHI,CHI,CHI,WR,WR,True,2011.0,67.0,57.0,25.94029850746269,26.017543859649123,3.5522388059701493,3.631578947368421,15.0,29.0,22.0,45.0,22.0,104.53333333333332,7.0,5.0,0.1044776119402985,0.087719298245614,25.285714285714285,3.2857142857142856,1.0,3.0,3.0,4.0,3.0,True,False,2,0,2,0,3,2012-04-26,2012-04-27,DAL,STL,STL,CHI,CHI | DAL | STL,429.4720557935401
2012,46,PHI,PHI,PHI,LB,LB,True,2011.0,60.0,54.0,25.7,25.74074074074074,3.2666666666666666,3.3703703703703702,13.0,30.0,20.0,45.0,20.0,108.8,7.0,6.0,0.1166666666666666,0.1111111111111111,23.714285714285715,1.1428571428571428,3.0,6.0,0.0,6.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2012,47,SEA,SEA,SEA,LB,LB,True,2011.0,72.0,57.0,25.34722222222222,25.49122807017544,2.7222222222222223,2.807017543859649,17.0,37.0,19.0,52.0,25.0,124.75,10.0,8.0,0.1388888888888889,0.1403508771929824,25.1,2.6,4.0,5.0,3.0,6.0,4.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,NYJ,SEA,NYJ,SEA,NYJ | SEA,408.9939611455477
2012,48,NWE,NWE,NE,DB,DB,True,2011.0,72.0,59.0,26.291666666666668,26.25423728813559,3.763888888888889,3.7457627118644066,11.0,35.0,25.0,49.0,25.0,111.51020408163264,14.0,10.0,0.1944444444444444,0.1694915254237288,24.785714285714285,2.4285714285714284,3.0,8.0,2.0,8.0,4.0,True,False,1,1,0,0,2,2011-04-29,2011-04-29,OAK,NE,OAK,NE,NE | OAK,399.1240408695021
2012,49,SDG,SDG,LAC,DT,DL,True,2011.0,67.0,54.0,26.77611940298507,26.555555555555557,4.223880597014926,4.0,11.0,26.0,30.0,46.0,28.0,95.34782608695652,9.0,8.0,0.1343283582089552,0.1481481481481481,26.333333333333332,4.111111111111111,1.0,4.0,4.0,7.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,50,STL,STL,LAR,RB,RB,True,2011.0,74.0,55.0,26.527027027027028,26.727272727272727,3.72972972972973,3.872727272727273,12.0,36.0,28.0,43.0,18.0,117.09302325581396,5.0,4.0,0.0675675675675675,0.0727272727272727,26.8,4.2,0.0,2.0,3.0,3.0,3.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,CHI,STL,CHI,STL,CHI | STL,380.0930008403369
2012,51,GNB,GNB,GB,DT,DL,True,2011.0,57.0,53.0,25.57894736842105,25.71698113207547,3.1052631578947367,3.207547169811321,12.0,31.0,15.0,40.0,19.0,117.15,6.0,6.0,0.1052631578947368,0.1132075471698113,26.833333333333332,4.166666666666667,0.0,4.0,2.0,6.0,3.0,True,False,2,1,1,0,3,2011-07-29,2012-04-27,ARI,PHI,PHI,GB,ARI | GB | PHI,370.9205240505338
2012,52,TEN,TEN,TEN,LB,LB,True,2011.0,57.0,53.0,26.017543859649123,26.07547169811321,3.526315789473684,3.509433962264151,9.0,26.0,18.0,44.0,19.0,114.54545454545456,8.0,7.0,0.1403508771929824,0.1320754716981132,25.75,3.25,2.0,4.0,2.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,53,CIN,CIN,CIN,DT,DL,True,2011.0,60.0,54.0,25.816666666666663,25.72222222222222,3.2333333333333334,3.1481481481481484,9.0,29.0,20.0,49.0,29.0,92.08163265306122,9.0,8.0,0.15,0.1481481481481481,25.444444444444443,3.6666666666666665,0.0,3.0,4.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,54,DET,DET,DET,WR,WR,True,2011.0,68.0,55.0,26.91176470588235,27.254545454545458,4.235294117647059,4.490909090909091,5.0,24.0,27.0,51.0,31.0,88.98039215686275,6.0,6.0,0.088235294117647,0.109090909090909,27.5,4.5,1.0,1.0,3.0,4.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,55,ATL,ATL,ATL,C,OL,True,2011.0,59.0,53.0,26.89830508474576,26.754716981132077,4.203389830508475,4.0754716981132075,7.0,25.0,21.0,46.0,23.0,105.34782608695652,11.0,9.0,0.1864406779661017,0.1698113207547169,27.545454545454547,4.818181818181818,0.0,4.0,5.0,8.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,56,PIT,PIT,PIT,T,OL,True,2011.0,63.0,53.0,26.936507936507937,27.07547169811321,4.396825396825397,4.547169811320755,9.0,27.0,27.0,46.0,22.0,105.78260869565216,11.0,9.0,0.1746031746031746,0.1698113207547169,25.90909090909091,3.4545454545454546,1.0,5.0,5.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,57,DEN,DEN,DEN,QB,QB,True,2011.0,65.0,57.0,26.26153846153846,26.31578947368421,3.7384615384615385,3.807017543859649,11.0,28.0,20.0,44.0,23.0,90.3181818181818,3.0,3.0,0.0461538461538461,0.0526315789473684,26.0,3.6666666666666665,0.0,1.0,1.0,3.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2012,58,TAM,TAM,TB,LB,LB,True,2011.0,66.0,55.0,25.045454545454547,25.12727272727273,2.712121212121212,2.8181818181818183,12.0,37.0,14.0,44.0,22.0,114.5681818181818,7.0,6.0,0.106060606060606,0.109090909090909,24.571428571428573,2.4285714285714284,1.0,3.0,0.0,6.0,2.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,HOU,TB,HOU,TB,HOU | TB,312.620757131406
2012,59,PHI,PHI,PHI,DE,DL,True,2011.0,60.0,54.0,25.7,25.74074074074074,3.2666666666666666,3.3703703703703702,13.0,30.0,20.0,45.0,20.0,108.8,12.0,11.0,0.2,0.2037037037037037,27.083333333333332,4.5,1.0,4.0,6.0,7.0,5.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,GB,PHI,GB,PHI,GB | PHI,305.0765333954813
2012,60,BAL,BAL,BAL,T,OL,True,2011.0,64.0,56.0,26.421875,26.571428571428573,3.890625,4.017857142857143,14.0,30.0,23.0,42.0,27.0,90.38095238095238,11.0,10.0,0.171875,0.1785714285714285,27.363636363636363,4.454545454545454,3.0,4.0,4.0,7.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2012,61,SFO,SFO,SF,RB,RB,True,2011.0,56.0,53.0,26.089285714285715,26.0377358490566,3.7142857142857144,3.7358490566037736,12.0,23.0,21.0,46.0,25.0,100.0,5.0,5.0,0.0892857142857142,0.0943396226415094,26.0,3.4,2.0,3.0,2.0,5.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2012,62,GNB,GNB,GB,DB,DB,True,2011.0,57.0,53.0,25.57894736842105,25.71698113207547,3.1052631578947367,3.207547169811321,12.0,31.0,15.0,40.0,19.0,117.15,10.0,9.0,0.175438596491228,0.1698113207547169,26.2,3.9,2.0,4.0,5.0,6.0,4.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,NE,GB,NE,GB,GB | NE,283.5187461924169
2012,63,NYG,NYG,NYG,WR,WR,True,2011.0,62.0,53.0,26.612903225806452,26.30188679245283,4.17741935483871,3.924528301886793,11.0,23.0,29.0,50.0,26.0,98.88,9.0,6.0,0.1451612903225806,0.1132075471698113,25.77777777777778,3.888888888888889,1.0,4.0,3.0,8.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2012,64,IND,IND,IND,TE,TE,True,2011.0,76.0,57.0,26.13157894736842,26.26315789473684,3.4078947368421053,3.56140350877193,14.0,42.0,19.0,50.0,21.0,113.96,6.0,6.0,0.0789473684210526,0.1052631578947368,25.666666666666668,2.3333333333333335,2.0,4.0,1.0,4.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2012,65,STL,STL,LAR,DB,DB,True,2011.0,74.0,55.0,26.527027027027028,26.727272727272727,3.72972972972973,3.872727272727273,12.0,36.0,28.0,43.0,18.0,117.09302325581396,16.0,10.0,0.2162162162162162,0.1818181818181818,25.9375,3.5625,3.0,9.0,5.0,6.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2012,66,MIN,MIN,MIN,DB,DB,True,2011.0,66.0,53.0,26.46969696969697,26.132075471698112,3.924242424242424,3.509433962264151,13.0,28.0,27.0,46.0,22.0,113.67391304347828,14.0,11.0,0.2121212121212121,0.2075471698113207,25.785714285714285,3.2857142857142856,2.0,7.0,4.0,10.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2012,67,DEN,DEN,DEN,RB,RB,True,2011.0,65.0,57.0,26.26153846153846,26.31578947368421,3.7384615384615385,3.807017543859649,11.0,28.0,20.0,44.0,23.0,90.3181818181818,7.0,4.0,0.1076923076923077,0.0701754385964912,25.285714285714285,2.857142857142857,1.0,4.0,1.0,4.0,2.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,CLE,DEN,CLE,DEN,CLE | DEN,249.44014354004796
2012,68,HOU,HOU,HOU,WR,WR,True,2011.0,67.0,57.0,26.82089552238806,26.82456140350877,3.970149253731343,3.9473684210526314,11.0,31.0,30.0,53.0,28.0,107.13207547169812,7.0,6.0,0.1044776119402985,0.1052631578947368,29.142857142857142,6.714285714285714,1.0,1.0,5.0,6.0,4.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,TB,HOU,TB,HOU,HOU | TB,242.94084755591305
2012,69,BUF,BUF,BUF,WR,WR,True,2011.0,71.0,53.0,26.028169014084508,25.943396226415093,3.4225352112676055,3.30188679245283,13.0,36.0,24.0,52.0,24.0,115.0,10.0,7.0,0.1408450704225352,0.1320754716981132,25.1,3.0,1.0,5.0,4.0,5.0,2.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,WAS,BUF,WAS,BUF,BUF | WAS,236.61089419518237
2012,70,JAX,JAX,JAX,P,ST,True,2011.0,80.0,56.0,25.85,26.142857142857142,3.3125,3.5714285714285716,12.0,44.0,25.0,57.0,23.0,116.43859649122808,4.0,4.0,0.05,0.0714285714285714,34.0,10.5,0.0,0.0,4.0,2.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2012,71,WAS,WAS,WAS,G,OL,True,2011.0,67.0,54.0,26.253731343283583,26.38888888888889,3.656716417910448,3.6666666666666665,12.0,28.0,24.0,50.0,27.0,107.28,10.0,8.0,0.1492537313432835,0.1481481481481481,26.2,3.1,2.0,4.0,4.0,8.0,4.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,BUF,WAS,BUF,WAS,BUF | WAS,224.44148105958465
2012,72,MIA,MIA,MIA,LB,LB,True,2011.0,67.0,58.0,26.597014925373134,26.517241379310345,3.880597014925373,3.810344827586207,8.0,25.0,24.0,48.0,29.0,96.22916666666669,9.0,8.0,0.1343283582089552,0.1379310344827586,27.666666666666668,5.222222222222222,0.0,2.0,4.0,7.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2012,73,SDG,SDG,LAC,DB,DB,True,2011.0,67.0,54.0,26.77611940298507,26.555555555555557,4.223880597014926,4.0,11.0,26.0,30.0,46.0,28.0,95.34782608695652,11.0,9.0,0.1641791044776119,0.1666666666666666,26.363636363636363,3.727272727272727,2.0,3.0,3.0,9.0,7.0,True,False,3,1,2,0,4,2011-07-29,2012-04-27,CAR,CHI,MIA,SD,CAR | CHI | MIA | SD,212.89796732125947
2012,74,KAN,KAN,KC,T,OL,True,2011.0,59.0,54.0,26.271186440677965,26.27777777777778,3.7288135593220337,3.685185185185185,10.0,25.0,19.0,43.0,23.0,95.90697674418604,9.0,9.0,0.1525423728813559,0.1666666666666666,26.0,3.7777777777777777,2.0,4.0,2.0,5.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2012,75,SEA,SEA,SEA,QB,QB,True,2011.0,72.0,57.0,25.34722222222222,25.49122807017544,2.7222222222222223,2.807017543859649,17.0,37.0,19.0,52.0,25.0,124.75,3.0,3.0,0.0416666666666666,0.0526315789473684,27.0,3.3333333333333335,1.0,1.0,2.0,2.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2012,76,HOU,HOU,HOU,G,OL,True,2011.0,67.0,57.0,26.82089552238806,26.82456140350877,3.970149253731343,3.9473684210526314,11.0,31.0,30.0,53.0,28.0,107.13207547169812,10.0,9.0,0.1492537313432835,0.1578947368421052,26.5,3.7,1.0,4.0,5.0,8.0,5.0,True,False,1,0,1,0,2,2012-03-21,2012-03-21,PHI,HOU,PHI,HOU,HOU | PHI,196.6862945481459
2012,77,NYJ,NYJ,NYJ,LB,LB,True,2011.0,65.0,56.0,26.23076923076923,26.053571428571427,3.6153846153846154,3.4464285714285716,10.0,33.0,19.0,38.0,27.0,76.60526315789474,10.0,8.0,0.1538461538461538,0.1428571428571428,26.4,4.1,2.0,5.0,4.0,4.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,78,MIA,MIA,MIA,TE,TE,True,2011.0,67.0,58.0,26.597014925373134,26.517241379310345,3.880597014925373,3.810344827586207,8.0,25.0,24.0,48.0,29.0,96.22916666666669,4.0,4.0,0.0597014925373134,0.0689655172413793,24.75,2.5,1.0,2.0,1.0,2.0,1.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,SD,MIA,SD,MIA,MIA | SD,186.57029044525893
2012,79,CHI,CHI,CHI,DB,DB,True,2011.0,67.0,57.0,25.94029850746269,26.017543859649123,3.5522388059701493,3.631578947368421,15.0,29.0,22.0,45.0,22.0,104.53333333333332,12.0,10.0,0.1791044776119403,0.175438596491228,25.416666666666668,3.0,3.0,5.0,3.0,10.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2012,80,ARI,ARI,ARI,DB,DB,True,2011.0,61.0,54.0,27.0,27.09259259259259,4.245901639344262,4.351851851851852,8.0,25.0,24.0,46.0,21.0,115.54347826086956,12.0,10.0,0.1967213114754098,0.1851851851851851,25.666666666666668,3.5,2.0,6.0,5.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,81,DAL,DAL,DAL,DE,DL,True,2011.0,66.0,56.0,26.348484848484848,26.196428571428573,3.787878787878788,3.696428571428571,14.0,31.0,23.0,46.0,17.0,122.2608695652174,7.0,7.0,0.106060606060606,0.125,26.857142857142858,4.142857142857143,0.0,3.0,4.0,7.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2012,82,TEN,TEN,TEN,DT,DL,True,2011.0,57.0,53.0,26.017543859649123,26.07547169811321,3.526315789473684,3.509433962264151,9.0,26.0,18.0,44.0,19.0,114.54545454545456,10.0,10.0,0.175438596491228,0.1886792452830188,24.7,2.5,3.0,6.0,2.0,8.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2012,83,CIN,CIN,CIN,WR,WR,True,2011.0,60.0,54.0,25.816666666666663,25.72222222222222,3.2333333333333334,3.1481481481481484,9.0,29.0,20.0,49.0,29.0,92.08163265306122,8.0,6.0,0.1333333333333333,0.1111111111111111,23.75,1.125,4.0,6.0,0.0,6.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2012,84,BAL,BAL,BAL,RB,RB,True,2011.0,64.0,56.0,26.421875,26.571428571428573,3.890625,4.017857142857143,14.0,30.0,23.0,42.0,27.0,90.38095238095238,4.0,4.0,0.0625,0.0714285714285714,27.5,5.5,1.0,1.0,2.0,3.0,2.0,True,False,1,0,1,0,2,2012-04-27,2012-04-27,ATL,BAL,ATL,BAL,ATL | BAL,159.2383448574925
